22650	35001,37906,132935,16782,22159,44047,37800,19118,7865,11330,37607,5617,45941,30375,3975,18621,13195,5784,42503,39806
40639	43317,13444,18349,18743,15840,35650,45941,141580,5832,45149,2874,34782,19540,14803,18789,11613,2754,7865,27738,46258
3431	36818,19540,32003,2074,40477,24070,141744,5019,35858,17653,25249,10837,6916,20209,13685,15462,15230,14762,31022,32055
26453	20973,45984,33079,10930,1680,7492,132615,140352,7206,45548,34239,38604,13453,3586,31981,22196,43852,1990,27385,25189
19770	5569,31042,2166,14803,29704,140241,4139,4729,25466,101381,17446,18232,34517,11353,21360,1804,13544,141980,22623,45155
8532	22270,2011,15900,5025,19362,141630,41300,6746,11095,28513,24107,43425,140849,29340,2700,26363,24960,14060,16910,10680
44288	13983,36192,25392,30875,33186,34958,46281,35107,39053,36538,35495,13802,24960,2330,5962,21554,46180,18473,11454,7506
6916	15462,40095,133367,23830,31022,40505,3244,18909,8369,14536,14168,14762,38659,11613,33038,141744,5841,143119,143115,19540
141984	11050,40570,7780,5801,10636,35918,21228,15263,24065,43272,36885,45927,21089,42269,4877,23309,26277,40673,36795,34422
38542	43689,34827,10774,1583,6920,3933,79784,26537,2573,46172,6884,26233,4269,25249,4539,140518,19026,27346,5771,39922
23635	16819,143115,6916,5841,3244,14050,14536,30106,40505,31022,19831,36815,41901,32913,12213,22746,2358,18909,14168,14762
30947	22191,45232,40035,35774,34007,17086,10810,18275,19963,28113,3449,29801,7675,27203,36650,43800,12396,1661,140003,37756
14179	45733,137482,15732,22758,10947,19538,20624,5102,35347,36480,26072,21301,26863,11158,41975,29930,42348,18976,26707,5172
10930	44661,39952,26453,34239,4019,132615,8070,20877,11428,14060,10896,16843,35168,14033,22432,16910,32535,22196,42538,21958
143115	19831,45050,39173,18364,17179,143119,1804,46008,21227,11613,46450,34602,14168,15745,30106,40505,17701,141854,46112,44471
8560	8355,34652,45346,133979,22747,32582,14045,35228,8516,20643,16019,19809,11085,31042,42334,25466,140399,23719,21563,34239
30953	37083,44223,33162,22701,38536,28661,37703,15062,12864,45340,37869,3586,35143,8329,17446,143010,44300,41105,4434,40455
18608	21122,11841,26223,37740,132448,25914,6427,32292,24013,35257,16756,20540,1637,26609,23658,14064,28006,23269,33477,27484
27005	38681,2317,27054,3463,21450,29328,40688,25670,26462,41698,45422,35683,6918,26552,24686,6907,4821,14498,29736,29814
15230	17179,18364,46008,18909,141744,19831,13685,39634,27880,11613,23830,14762,25249,45050,2074,14997,143119,31022,27846,143115
26418	12318,20008,46220,41263,34081,14165,18242,20475,14247,4397,34249,1683,18297,26718,18379,33811,6011,28586,33282,17107
30720	29984,19119,5409,33957,33794,141640,2751,16799,25861,11179,38438,6349,16147,11977,1584,27610,37505,1591,29900,19204
2397	45712,35558,13707,27582,19860,28991,13313,18342,30948,143051,18906,25964,16200,1895,31447,36535,35629,20457,15059,18221
33477	19346,141980,23269,31981,1716,141580,39019,21360,29818,36758,101381,138306,140263,32682,40692,37888,4723,36304,41187,45548
2269	6943,20774,4831,3980,38638,143120,138875,12567,24060,28939,4183,43508,42209,14482,25037,1585,22226,30359,139990,14026
16756	2465,27484,16268,11603,24645,31680,6427,45984,33079,30386,26731,13933,45678,2829,132448,42910,22956,31236,40568,16572
46258	28061,47670,21820,15745,12921,3610,141370,44853,27004,23925,4819,2585,24492,7810,40713,12681,16646,19503,24534,35144
14536	5841,143115,45050,17179,19831,2124,39420,19540,31022,141744,39173,46008,14168,32921,13685,11613,8369,6916,33038,23830
36741	34239,35228,19809,22747,16579,133029,30452,47858,132615,36790,3749,7605,20125,18251,10896,141854,22630,5126,13447,41194
18748	27744,23830,2754,12921,25189,22196,14168,1680,25693,45050,22746,24534,22172,18232,46486,32682,14199,17689,28095,11428
36364	20624,41975,37934,46027,41870,37984,15777,136626,25961,132667,35387,34091,21808,18976,36818,23526,8190,43832,13749,44716
35188	17179,46008,143115,19831,45050,18364,5339,15745,137625,39173,34054,23832,39634,2124,47684,32007,26752,27846,38470,133155
2033	19147,32117,46538,33467,33798,40038,1629,5133,28583,13939,39624,141983,3464,4136,21701,36975,11681,6728,41838,8098
13223	19227,11085,36336,36823,10730,33195,26807,40299,8343,11992,40454,11818,47336,5019,3795,39665,1598,6724,18495,32582
4521	4742,8368,19806,40313,2872,43907,40785,18607,19506,35105,25861,4200,1975,45162,31236,43710,20695,42582,27527,7101
11845	45888,12226,11905,42375,3570,7302,29975,20627,23831,17570,6843,35391,2607,11016,25848,25140,38883,42189,17375,29780
31175	8453,1783,24264,7926,18976,24167,21499,20630,34355,13933,26707,35557,27082,32646,1752,24877,44865,43379,25230,45678
2496	132463,35013,41760,3373,12927,14504,13924,6960,11102,46007,29304,26522,6885,43346,27671,2522,29523,4110,24946,141494
18940	18757,18426,25147,35383,44818,36096,5513,33315,39839,15077,44913,13534,38153,38319,38009,30263,42988,16859,28988,32017
20209	17276,36815,19540,2358,32003,31009,19729,34718,20630,29441,33349,14050,32160,31022,39246,24613,38659,46972,42808,10837
40570	35918,141984,11050,43272,5801,45927,40673,36795,139870,30024,1898,13183,26277,42269,27187,7568,15263,24065,4362,1976
25067	4704,1719,29441,31512,2829,2079,137384,40634,4601,12035,22374,12267,42211,135869,27975,7381,44716,11254,28883,21499
5268	33266,28353,2892,11144,5832,5352,133155,29631,139898,40451,32682,43540,30399,11160,12817,35144,16145,141785,132626,25794
25961	33266,21167,2892,46378,5268,44716,35387,41525,19868,11144,13223,43192,1694,2515,46170,139898,24992,10987,41150,22264
12683	141494,35950,5655,36104,20212,29523,28498,6987,39238,26901,24986,42881,10686,39234,32521,34261,141581,4883,7381,15832
5540	36859,30998,8368,8293,4000,1605,4183,11351,23642,25899,36900,13243,43907,1585,20774,143057,27298,5671,18373,19367
39960	39189,38153,142665,7426,29853,13110,12711,17189,12868,20843,11841,25367,26706,18748,40140,44419,28410,44300,12921,45019
31447	136992,19503,19362,13465,12711,29853,23404,16910,28972,11098,23925,7285,5905,47670,44810,5794,13682,41304,43762,16734
18525	17567,10839,18194,11095,41275,16231,40359,45323,46122,30396,37093,27794,5720,1668,41438,24107,27414,14396,6724,5025
138605	19587,4235,7597,5029,15062,37083,45484,25947,20545,2162,22701,42175,27278,44223,24926,40092,3862,47641,14260,10893
18364	23830,46008,11613,143115,15745,45050,18789,19831,31042,17179,39173,3866,29621,13544,8560,14997,5032,27846,143119,1804
3850	28989,5374,44009,139372,41098,35350,27385,44471,3230,16081,41138,35109,14355,4341,20125,33599,33019,35461,11746,10608
15248	24053,29965,37984,14165,31556,8077,5399,32851,42274,11530,37034,18317,20948,40822,28232,140653,41870,5182,36296,20008
31042	13544,25466,4729,2166,32582,24545,8560,21360,14199,140399,20877,18316,35228,18232,4962,140241,5569,2874,29621,1804
36790	16579,19809,140756,22899,16917,22747,47858,30452,81215,43130,41304,13447,18251,2671,132615,39338,7540,134532,40335,38880
33171	31075,18290,138866,136808,30457,31327,35658,43592,11837,33683,37510,15077,24660,10653,42200,15860,2981,42988,45686,41725
24117	23606,38539,12562,5473,12080,17375,43762,39338,28410,3715,28809,30695,5009,12868,17371,132484,27004,38113,25367,143132
1742	19224,13038,2204,10923,40453,8246,16334,36187,4434,43885,36758,21043,36590,14650,38051,14889,4350,7664,13094,2731
43907	20774,4183,12567,3980,1585,19091,2269,18607,38638,20695,24060,14482,25861,40313,1732,40004,6349,11014,36164,6943
26253	43155,28103,15805,3685,40346,4539,11737,32551,4466,5313,5989,20407,31737,38283,16924,7042,33522,29987,44902,132761
14451	1895,42189,27582,36327,3570,45340,141980,4167,42789,25954,19651,38137,2166,46117,1580,4962,24545,17446,17095,18232
34050	11746,34212,32033,44225,11015,28456,38356,1804,4139,34157,1724,43720,11730,1990,21645,40483,5126,26706,32765,4479
11150	21625,16808,13309,43777,29025,34660,33266,31312,15059,2860,28077,14634,35435,45575,14212,46337,41150,46138,32160,43639
11085	19227,8343,8560,41063,29582,33195,10664,40299,133979,32582,40454,38609,45346,36921,140201,13994,13544,8062,20701,27896
10987	14327,26363,24596,33621,14396,32946,10949,11072,6744,15607,10878,17193,24992,8532,15900,5025,7221,43425,29885,37780
11403	29435,31262,2009,12116,33905,26462,40515,41588,7071,39142,25593,3519,10613,37327,27543,43144,38358,17458,1616,12449
4491	29985,6903,39806,44913,14515,7946,4929,15840,5773,37834,3502,13444,132935,45921,31400,13058,18621,2424,2664,35558
143120	3980,2269,22432,138875,4831,6943,14847,38638,4902,3586,18316,20877,36237,11014,30386,10603,14997,29029,20774,10930
22418	40045,14656,37756,5801,139870,20400,7072,4877,20230,24761,15263,10674,35918,35774,16393,38260,45232,43272,26775,36795
38000	31310,6791,7532,29413,38467,43540,39948,14881,29780,132492,18221,14324,19916,29631,36242,16749,22018,3464,12890,16479
4831	3980,2269,32177,16155,6943,138875,14847,21572,143120,15010,140214,2115,10603,22432,8070,11818,30359,25349,36421,34834
33522	5821,15805,43155,3685,47820,140063,46257,45185,26253,25716,28103,2214,26728,45279,27072,15975,36326,32375,8331,26590
2232	1684,33938,32535,37579,41267,20197,34387,36432,16924,27202,31318,45271,20967,22525,44865,46972,14060,32694,1583,39763
1804	35109,141854,32033,34602,22746,43130,1990,4729,40335,21645,44471,31042,12864,3381,2671,41279,13094,46372,35228,18232
24492	46258,46008,11875,21820,39173,45050,11613,22521,15745,12921,14211,28061,18364,14536,3610,11577,2124,39634,45127,137625
40346	26253,43155,28103,38283,28181,4539,15805,20407,26112,4466,3685,32551,21012,5313,5989,11737,2659,39227,134361,29987
14948	2865,41863,11681,41693,10683,17758,40933,42274,18498,25800,18437,25192,2828,2044,3242,18242,24053,20149,40038,29965
15957	15560,143141,31643,43360,37129,31927,26935,34982,8235,14460,20457,23925,39038,3113,35737,27357,1895,7823,12066,22728
36237	14847,36421,19711,14033,16155,2071,8094,25253,32742,4402,29621,40483,25954,23857,21812,18495,40451,7897,27157,138898
14013	37093,36511,7639,3963,10949,37090,17136,32946,140211,3749,132638,2115,15900,139363,141630,6744,21827,4019,138872,22243
2074	13994,11085,5032,19227,22422,133979,42626,27896,34782,33195,29029,8560,140211,14997,142166,5019,29582,46366,36336,2115
33031	45859,47705,15808,14633,42555,35333,25613,19096,138428,46354,2232,5133,22967,2790,136007,42977,12571,16413,139400,2815
36859	30998,5540,8293,1605,8368,11164,5671,143114,4183,11351,23642,19091,4000,25899,17765,1585,10901,6984,143057,27095
40544	6988,41368,12524,20614,3459,23606,26175,6741,12080,31010,132484,44664,41604,43380,38539,33062,43742,4922,141855,5059
29075	5739,31318,2162,33184,13514,43969,25013,18885,37900,4009,32711,21598,24715,3933,42977,40476,20350,143141,40645,46172
46342	20197,41497,45984,4729,27385,36702,20843,132615,10882,18434,11428,3586,4019,19869,3749,44661,37090,32937,37242,20877
5841	14536,2124,14168,143115,18909,6916,19831,39173,23635,22521,45127,15462,141744,23830,21375,14762,17179,136478,13685,36670
45232	35774,37756,22191,36132,19819,141464,22418,141986,44711,17195,69622,17458,29844,40045,34656,38260,34629,6987,25582,24628
140120	19340,10866,28883,29032,24877,43248,45364,12213,16819,12393,43603,25097,5841,18756,24264,5388,35188,8184,10749,2829
2196	40328,5142,12936,39166,30927,1760,34277,36725,10958,48148,141989,4263,143063,38645,36024,45345,7497,13025,32327,15263
24645	41638,6505,22043,2754,22196,2465,39019,29540,29818,46486,5832,23189,18976,7206,44853,21201,31981,13453,35990,39952
45678	30386,20630,34718,10975,16843,45984,47057,8355,21426,43717,34239,35168,22747,33349,13933,24645,143132,36466,41638,10930
25860	22701,22043,36945,32742,3952,8329,6061,3607,40483,14105,138898,8498,6655,13453,2254,22930,45340,23832,21004,38853
2664	13444,132935,40639,33315,45941,27083,29243,15840,10617,3502,6234,13509,18621,39806,41975,31400,34145,6903,11158,25914
12661	22171,47057,30695,12698,28367,37869,43425,39420,140717,2611,14050,40748,38853,44661,2254,14105,37302,5025,32033,41510
1585	20774,4183,2269,43907,14482,24060,3980,38638,12567,40313,8368,17765,139990,40004,4200,6943,143120,36164,42716,18607
45984	26453,43852,25349,11428,3182,34239,132615,33349,16843,2754,4286,5473,140756,3586,33481,45548,19346,36804,20843,13447
35918	5801,40570,11050,13183,141984,139870,4362,20400,4877,43272,33141,30024,15263,42369,7072,16393,29449,11693,36795,7780
6870	12582,21249,32055,44186,26809,16366,25192,7739,39630,140914,15828,2504,33977,38852,132820,138370,21301,13319,41295,44591
14324	6655,19177,14881,32432,14397,10641,42646,6924,132437,10623,44846,19750,3381,26379,16917,27945,3230,5353,45642,7540
7733	2610,5288,25516,19699,26729,45362,36285,27951,42399,15071,18624,2953,20566,36809,29243,24125,30788,26718,5792,30313
27415	19725,6907,46144,39707,4323,10692,35898,19913,28511,38358,3160,2332,19287,22631,24540,10653,17376,17354,14268,33451
7540	43130,143000,41279,13332,14355,35109,36790,2671,36689,14397,40335,16917,44471,39137,29582,22783,28802,30528,32650,44846
7072	15263,4877,20400,27965,35918,5801,139870,24761,4982,40570,33297,141984,43603,22418,45722,15832,28922,11050,36795,30024
22999	33038,44642,36670,14608,5009,38659,16736,18296,39246,36815,10594,14536,45127,21866,11940,16526,37512,2358,41901,33349
34958	25392,44288,5964,37987,2330,37285,13983,13802,46180,133265,33186,15900,36192,36538,43037,35495,4170,29885,37317,2011
14656	40045,24761,22418,5801,37756,10674,41577,141984,142374,21228,4877,35918,139870,11050,44725,13936,20400,23750,45872,42369
42007	3570,23832,15479,38853,21422,46117,17179,44206,25055,1724,4139,38552,8498,23634,17701,34212,46039,43250,14542,132626
25914	7532,35257,18608,13749,26609,26718,10617,21122,24013,134008,136626,24645,132492,14165,38790,29818,4240,11841,33477,46220
26915	38609,36823,11473,46394,13470,23595,134532,42789,30528,24474,138984,32582,34617,28022,36689,35642,21762,41438,35041,2752
13776	39699,45713,8120,6903,138302,3502,4491,34145,2664,41097,32301,13444,21659,17250,22820,40478,13958,10617,11907,39806
1971	11479,3111,43777,16997,34660,12920,11150,29025,31312,29004,4499,28077,46138,22540,139362,35893,12154,16522,33949,46389
18992	6728,141633,34885,140191,37129,46331,34982,2397,19164,21116,28902,31447,141605,25189,15214,1895,3418,46218,19404,41444
25042	7206,34766,36998,37888,21360,15649,43582,34239,12864,21227,45340,38587,5126,44300,33236,141854,23458,25252,7605,33349
14211	18900,12681,137625,34054,24492,45050,3850,22171,28061,5374,11176,23925,2343,44471,7810,12921,27385,45171,10608,26239
37285	34958,13983,2330,36192,13913,13802,41085,44288,33186,25392,6722,37987,11095,136992,2011,26772,35495,7506,3610,10839
29413	6791,20627,30195,14881,11454,132492,23634,22018,14324,38000,5353,12203,30277,17617,37987,28492,32432,22043,16749,22930
7865	37607,47057,15900,17276,138984,30528,44853,13444,21554,36021,45941,11098,3534,5505,140202,7492,14050,21403,41016,5720
23804	1600,12755,38316,17751,27728,1745,11360,18756,5827,24492,42100,21820,45941,12159,12143,23959,46258,6542,2504,20799
39952	21958,22196,34239,38587,44661,34652,11428,42334,16843,14033,133979,30452,32535,42092,31167,25654,16019,3882,8355,33481
28041	141855,23606,5328,42783,141338,45743,5512,19167,33062,34961,28809,34054,41368,12080,17375,11433,3459,3258,1650,5378
2505	3056,3982,141318,43248,45971,37857,5293,3418,34982,1922,135807,11226,31508,12837,23321,22339,37703,3460,37882,39634
12080	23606,38539,24117,132484,20614,141855,5009,4244,26175,28041,10740,12524,19167,4836,141338,4713,6988,12562,33186,46337
40456	7287,6987,15634,132530,31850,34991,38482,10686,141581,1849,28498,39238,46056,6886,20265,40598,6960,44568,26846,36104
30730	10878,31065,24596,33621,21855,14327,29607,43639,35435,13967,33949,41328,26171,42904,14957,10987,8215,33191,27346,46345
139372	32033,39137,10623,33019,20761,37302,28095,35109,46528,40483,3230,12698,16081,13180,45215,41138,40335,19750,38604,32650
4362	27187,13183,35918,16393,16872,12571,12020,40570,15808,11693,5011,33141,26277,43272,1919,18647,41938,5801,32780,38941
