25192	17375,13015,8369,44964,44301,14536,46162,40570,37198,44104,143115,3897,30309,7072,23242,30457,25233,40346,7568,28377
19587	140050,43486,12661,18364,5801,2397,3463,17369,19770,13415,11613,8235,11577,141888,35683,141354,44568,45713,22999,40621
38659	40460,27054,3765,37234,35495,33872,24049,2637,3008,141626,24645,2269,22521,15263,5773,8343,40570,4024,25298,46342
41542	31070,140410,39928,34958,19868,12755,34277,27005,11353,44853,47820,43250,24065,28348,41521,6744,40784,35188,26915,13259
13015	40570,30309,37198,40346,44964,3897,12213,25233,46367,20415,44104,43514,30813,28377,7964,33195,34255,41975,41698,15709
8343	32765,30720,46342,4024,36336,141855,38043,44288,46112,33195,26220,14211,138872,35495,141630,46337,30813,5773,11085,4576
27846	4457,21357,138502,7150,2505,4244,19224,37092,45815,44434,33746,4341,39913,37083,4831,19151,22820,25860,43907,14165
32846	18342,1752,21200,23830,1732,29621,14168,1605,41622,33349,15828,21375,133198,2496,26627,7072,29413,16572,37298,17500
12890	40784,43250,22701,27582,37440,39711,26915,3980,43710,31486,140410,138605,19809,24099,39928,5374,31070,5695,18289,36859
46337	26220,43130,30813,7532,41975,1585,20539,45575,12080,38043,15957,7964,8343,141855,27896,4576,27484,41498,45127,10837
23189	25861,39634,5964,38874,140120,23635,44287,13994,32406,25961,37327,3463,47057,45279,27484,38512,20630,6728,12661,19711
15846	15189,16479,8293,1881,4244,23658,143119,25349,41444,38874,39634,13994,7532,140120,13685,1616,37092,3404,4831,25861
39634	13994,25861,23189,45540,47057,25961,20630,26175,1616,38874,27484,13444,17179,45279,32406,140120,2232,15846,20774,23658
41698	41975,21820,41016,13309,34306,3897,15709,26773,46342,11338,5771,132545,46367,26253,45279,45575,22171,7540,39578,7644
15071	32151,22670,25230,18940,4417,4652,36159,11702,29209,13726,37302,13544,140518,6409,18381,19806,31310,27083,14829,32003
8100	140717,33746,24492,140201,3850,13994,8532,29885,21201,8293,18608,11085,31042,4341,14199,20614,143119,38874,25298,15957
22043	1585,36336,13968,20539,7540,38043,33195,45232,34306,40544,30813,13015,7532,138872,5773,12213,38003,40570,41975,46337
25738	25189,3242,6916,45815,45465,10965,23734,4341,37083,5720,1804,13682,43907,141460,12506,12159,40092,36467,25860,21625
45224	10837,141855,27896,45575,32406,44818,45127,41498,25281,26220,46337,7953,27484,25961,25097,15745,132492,45279,26915,32765
141630	16572,40688,1605,33195,4024,46342,46112,30720,38043,26253,37792,13939,14798,2254,29621,21301,138874,141626,143120,10963
11050	11403,34718,19227,33008,12524,35188,25067,36104,35228,10617,38316,12220,18774,4362,18358,29029,3570,5374,20435,47820
17336	4024,1605,141626,40688,141630,16572,46342,14798,4576,29413,26253,33195,17680,29621,11014,21301,43603,18743,39578,1752
44104	141494,1905,12711,30309,7568,21608,37198,13015,25233,40346,12213,16734,40323,40456,26233,46162,4729,40570,20415,29925
30313	14608,25716,33977,25297,40045,40584,139413,14376,141338,35491,16849,30947,39928,19540,8098,4362,18289,20435,36237,15462
7780	34277,6744,47820,27005,25042,41521,12220,15479,6505,29582,29029,37934,12920,27703,29965,10617,35188,19661,24065,35950
17680	16501,4024,4576,4286,46342,3952,141626,19711,1694,3897,17336,139363,44288,16572,26253,3008,35495,32406,43603,39578
45713	29804,1971,2754,43486,140352,19273,36741,25961,22701,138428,28459,13707,37906,18289,43710,39959,45941,31486,45686,16849
41538	13994,36741,8267,139363,26385,47057,44288,27896,46008,25961,45575,8343,32406,10837,31042,19711,16515,16501,141855,3952
43234	36242,140518,39543,39173,25230,36159,24117,39952,18381,29075,27083,46354,42007,4539,18900,1629,139870,42269,2384,37302
18909	12711,16443,14536,45995,1975,4235,26233,44104,1905,28041,29736,16756,39757,30457,25321,46162,21608,14050,4729,31175
6728	37327,38512,20630,26753,40639,23635,12159,45540,38874,44287,46258,15189,39723,8235,5964,22602,140120,6988,143119,39634
38539	3898,39246,20415,37198,29925,40456,30309,40346,16734,40570,24992,1905,28377,33315,15263,13015,15745,21608,37234,27484
32913	138874,1782,29075,13939,6409,8368,45808,27083,45927,4417,26627,2337,19204,38723,39173,5655,10893,25055,13726,1905
138502	40621,45815,27846,4244,25189,19224,25860,4341,44434,37083,5720,21357,4457,3242,19151,10965,7150,39913,43907,20058
8331	34942,21089,26360,10963,13939,5655,18900,15958,4419,2196,43140,37792,41368,24117,8368,35461,37756,19512,7810,37607
1637	7268,15805,13765,11875,26753,1898,44287,7755,6988,141354,140120,20181,38512,13568,37327,26453,12661,29780,45540,39044
42138	41764,33162,13888,31022,18976,17644,6870,12755,35950,28077,44853,27671,140352,35228,33266,47820,27703,11353,25067,18774
42345	25193,5253,8173,19096,15828,33349,45422,133198,34782,19869,41622,18743,15777,5569,41024,20843,37285,143124,2019,30730
28459	45686,24492,8235,17369,15214,17179,26175,19224,30743,141888,13994,45540,44434,45713,22999,39634,25961,8100,11577,47057
137775	4244,4831,12159,37092,45815,15846,4457,19002,32375,143119,37083,27846,7926,13058,4341,3517,14165,5964,15189,8293
22820	8532,4457,33746,140201,4341,11085,37092,31042,4244,29885,8293,19002,140717,3242,37083,27846,8100,14451,3517,25860
14877	44206,22418,25189,41150,42706,44568,35683,39044,40621,40092,5006,141888,136806,44287,5801,25738,3242,23635,21259,40639
2337	7810,42007,36364,36159,13726,24434,4652,4419,18900,6791,4417,6409,32913,39173,39952,2317,25230,27083,8368,24117
31070	11353,41542,27582,39928,40784,31486,34958,43710,12890,37440,12755,36859,44853,20435,15462,31022,19868,140410,24099,47820
18426	21301,37792,10963,36242,7597,23804,39173,38467,2384,132545,141630,43317,15709,41024,13939,43149,45548,5126,46354,19684
13682	141460,25738,23606,10965,14429,3242,36467,45465,21625,23734,25189,1804,40092,6916,43907,5006,40621,25860,37083,7733
140352	2754,37906,29804,31486,28077,43717,33522,36859,24099,43710,19273,11353,38316,27582,1971,5374,42138,38358,5695,19809
33008	11050,18774,11403,38316,27671,4362,33266,20435,40748,12124,139372,34718,12524,35228,12920,25067,12755,31022,35188,6870
40092	23734,36467,3242,38153,5006,35683,44206,40621,23635,22418,25738,13682,30024,36466,45465,25189,42706,136806,14957,14429
14693	1742,2269,15248,141744,34977,5832,140103,25298,14324,14656,5366,20092,25367,24049,10930,31236,44263,15768,22043,2637
37756	5655,40323,2664,20224,12449,44964,37198,13939,7810,30309,42503,138874,13015,19512,34255,45050,12213,8368,13183,14948
19806	38542,26718,4417,32151,32003,29523,139870,14179,25230,1990,20843,36159,22521,2879,34782,15958,15071,24434,4652,42007
29926	14199,30743,8293,23658,29780,26175,3850,8100,18985,24492,20614,21201,39634,33746,44434,15189,140717,6988,47057,1616
18976	41764,33162,6870,35950,31022,33266,40748,12755,44853,42138,27671,17644,47820,15570,18774,13888,27703,20435,25067,12920
43250	26915,12890,18607,140410,12683,22701,27582,39928,39711,3980,40784,20627,5374,37440,19809,10612,29582,23986,41521,38358
138872	30720,36336,42503,45864,8343,4921,5832,22043,46112,22650,141855,46117,1585,37756,37374,14211,20092,40323,15768,12449
14050	46331,15010,7953,25281,25321,7644,27415,41016,45279,16756,30874,12711,13444,21820,11454,132492,41698,26773,12213,41975
28403	12921,3517,16479,15846,13685,5821,8293,33031,3850,15230,3404,34054,1881,1616,20614,23658,140717,25349,14451,7532
140201	8532,29885,31042,13994,143119,1768,11085,1694,38874,139363,13685,33195,8100,14451,140717,8560,14165,25861,3952,13058
34054	140905,5126,7597,45678,23212,45548,3404,132545,7532,28883,35391,20539,25281,11338,14168,2384,38467,2664,135379,27415
11014	43603,40688,18743,42988,26773,11845,1605,1639,29413,38981,1732,39578,31262,31984,24013,22171,132489,3897,16572,141626
20058	44434,41444,21201,141888,138502,29780,140120,2505,8090,45815,15634,35683,44568,6988,19224,18985,27846,19151,37083,5801
40313	46138,26753,40639,22418,13568,26453,14957,31447,7755,22602,39723,20181,36815,15189,20083,23635,38512,39044,6728,6988
17612	2232,8329,20774,5268,46008,13447,16515,19711,133367,12350,27896,15745,26609,4286,44818,132489,33171,45279,13444,132492
46138	40313,26753,14957,13568,39723,22602,20181,11875,6728,26453,40639,31447,7755,38512,45540,22418,13765,17689,30024,23635
22650	5773,45050,42503,19395,44216,46450,35168,28377,38043,20092,26220,39936,1585,2358,46117,44964,12449,7072,40570,40544
40639	15189,23635,40313,22602,37327,38512,6728,6988,12159,8293,37083,26753,141888,140120,14957,35683,44206,41444,5964,39723
3431	13415,30024,17369,8235,28459,39959,23606,45686,139413,15214,38153,22602,43272,38013,5801,45465,45713,43486,24877,20181
26453	40313,39723,26753,20083,20181,36815,46138,40639,13568,15189,14957,22602,7755,31447,39044,22418,20614,6988,11875,25349
19770	7926,35683,3463,22999,141888,23635,11613,5964,7150,1950,140120,40621,17369,37327,8235,23606,6988,43486,37092,32375
8532	140201,31042,22820,14451,140717,11085,29885,8100,13685,1694,33746,3850,13994,14165,25861,30386,3952,3517,36815,8560
44288	46342,139363,4024,10837,46008,38043,141855,16501,45575,17680,4286,8343,32406,26609,4576,141626,5771,27896,13994,7964
6916	45465,10965,141460,25738,4341,44594,3242,25189,37083,45815,14429,43907,1804,21625,23606,12506,21201,24492,13682,138502
141984	12506,43961,16808,5720,19151,3517,43907,4457,136806,3685,27846,138502,4341,1804,25740,39913,33031,12921,15794,5006
38542	22521,19806,34782,5253,32151,33349,1886,31303,24434,45888,11702,133198,18251,13776,5569,20843,17500,29523,143124,14179
23635	35683,22602,6988,140120,38874,38512,12159,141888,14451,5964,13994,15189,47057,40639,37327,3242,29885,44287,37083,39044
30947	40045,18525,33977,8098,14608,25716,19540,35228,16953,141338,28348,35188,12226,133979,34958,139372,18289,11403,45984,19273
14179	1990,2879,25964,14491,21382,29537,38723,28341,26718,143113,19506,22521,7072,24434,46027,7810,18251,42269,42012,45888
10930	141744,140103,25367,2637,1742,15768,25298,2269,24049,14324,24992,3898,38539,33872,20209,24645,46117,27054,5366,4877
143115	19395,25964,21382,7810,1990,14491,25055,40323,23242,22521,42012,14179,19512,17479,42503,37198,44964,7072,143113,29537
8560	1694,139363,143119,4024,17680,17336,33195,4576,1768,3952,3404,16572,22422,140201,46342,5771,141626,44288,36462,31042
30953	45927,34656,26627,5569,19204,5253,41787,4033,5540,37298,143124,23830,17500,133198,21200,24596,44225,18251,141785,33349
18608	2667,3242,140399,34977,5366,14656,8267,132448,8100,23635,45941,44263,13994,40408,3765,26385,41374,25298,23734,38659
27005	34277,25042,6744,15479,7780,6505,41521,24065,29029,47820,29582,12220,37934,140410,35188,16200,29965,19868,27703,3570
15230	141354,140120,6988,18985,2107,14451,3517,29780,141888,3463,37092,1881,41444,28403,44434,4244,33031,5617,8293,32375
26418	19227,3570,4362,28348,37440,13259,12890,3980,29029,39928,12920,11050,36237,40784,39711,41521,25042,12220,35188,23986
30720	46112,14211,141630,8343,32765,4742,46342,30695,138872,30813,26220,36336,23830,19684,29621,38043,24434,37374,4024,141855
2397	18364,11577,17179,2107,140050,141354,11613,3463,12661,22999,1898,5617,8090,39634,7268,1616,1881,140120,8235,5801
33477	13585,13707,15462,40584,12124,20435,34958,19273,16953,45864,31022,141338,139372,6870,4921,35228,38316,43717,12755,1971
2269	1742,141744,140103,25367,31236,14656,5366,14324,5832,10930,33872,15768,24049,25298,34977,2637,14693,40408,38003,44263
16756	28041,26590,30457,12213,11454,2664,46162,12711,4235,16443,15709,30309,29736,45323,38467,45548,43514,20224,32055,25321
46258	12661,6728,44287,38512,3463,12159,37327,36466,38874,20630,1768,35683,23635,140120,45540,5964,143119,1950,23189,40621
14536	12711,13183,16443,30309,30457,8368,21089,34255,43514,5655,29736,1905,25466,16756,29925,17276,45808,17375,37198,32055
36741	5268,25961,12350,45941,15745,27484,29679,43207,26385,41374,41538,16515,3765,13994,13447,40408,8267,36336,25298,17612
18748	140063,14397,38358,23488,5374,19809,28077,33522,7327,23986,36104,3980,12337,37934,29582,12683,138605,46378,5388,18607
36364	2337,4419,4652,6409,37607,5655,7810,39952,18900,13726,11150,19512,13183,13939,24434,12774,14796,36159,31303,140092
35188	11403,47820,44853,12220,6505,11050,29029,4362,25042,12755,6744,34958,19227,20435,27671,10617,12920,34277,27005,38316
2033	3952,8267,14165,7568,17680,3897,15424,34306,1768,18992,10662,27842,139363,5771,37234,4286,16501,1694,41975,40570
13223	40059,35495,24992,18221,26609,23925,36336,46450,15745,2465,39246,28061,136007,41374,141855,34660,13933,41498,2232,14324
4521	40454,19780,5006,43907,40621,1804,25860,40092,1950,12506,21625,7150,39913,3242,35683,19770,7926,14429,138502,16982
11845	24013,16734,27842,29925,8369,39578,40346,43603,31262,33315,16572,11014,3897,25466,43514,7964,40688,1732,28377,3008
31175	4235,45548,21820,7597,28041,13309,26590,11338,15709,10600,23804,36462,132545,30457,45323,41698,38467,16756,16443,35391
2496	17500,1886,1732,133198,45888,7072,39806,41787,143124,1605,7612,1639,33349,14798,26627,18251,37298,1752,32846,34782
18940	13544,37302,11702,32151,15071,15828,22670,25230,14829,27083,33349,143120,25466,34782,4417,17276,19096,24117,38542,29413
20209	40570,33872,2637,46117,141744,38539,18992,140103,10930,23242,40456,7568,40460,37198,20092,13015,25367,37234,3765,40346
40570	13015,40346,28377,20415,37198,18992,30309,35168,29925,46450,44964,38539,40456,34306,7568,37234,15424,46367,3897,38043
25067	12755,36859,35228,11403,4429,20435,19868,19273,11050,36104,45984,18774,38316,31022,47820,37934,10617,38358,46378,12920
5268	12350,13447,36741,16515,17612,15745,29679,41374,46008,23925,43207,40059,3765,40408,26385,8329,25961,2232,27484,4286
25961	27484,15745,36741,3765,13994,15424,13447,141855,8267,35495,36336,20415,40570,45279,25298,13444,12350,13015,27896,16515
12683	18607,46378,5388,23986,38358,5374,28221,3980,43250,140063,19702,41521,19809,39711,140410,37440,19227,4429,18748,36104
5540	18251,23242,26627,4033,30953,45927,28902,37298,34656,7072,25964,29537,17479,17500,1990,23830,5253,143124,45888,24596
39960	13447,136007,20415,16515,7540,23925,46450,26609,40408,15424,13444,41374,14324,35168,15745,5268,12350,34660,45279,33315
31447	36466,17689,40313,22418,14957,23635,23734,5964,14451,39044,36467,26753,36815,31042,38512,46138,20083,22602,3242,25349
18525	8098,30947,40045,11085,140717,32765,45984,8343,37374,18289,22043,138872,35228,3850,2074,4921,45864,20092,20350,5773
138605	5695,3980,19809,37440,4429,24099,29582,43710,5374,36859,37906,38358,36795,34277,12890,23986,12337,31486,8478,47820
18364	17369,11577,12661,17179,8235,141888,11613,43272,2397,3463,22999,7268,5801,44287,45686,20630,28459,8090,141354,19224
3850	140717,20614,46337,13994,7532,31042,13685,15957,47057,8100,22043,8343,1585,20539,32765,10837,45575,13968,45224,7540
15248	20092,141744,40323,1742,14693,15768,24049,2269,7810,10930,1905,143115,2337,140103,34977,6791,46117,3898,25367,37756
31042	8532,3952,14451,140201,13685,139363,13994,3850,140717,1694,14165,25861,47057,40544,11085,41538,143119,20614,13058,38874
36790	2358,2074,18251,5773,20350,1639,38043,133198,19395,5253,22650,42503,29523,26627,45050,39806,7612,5540,143124,7072
33171	26609,38981,136007,42988,2465,18221,31984,23925,39246,133367,17612,40059,132489,8329,19862,2232,28061,33315,26773,11014
24117	8368,39173,21089,29075,140518,14013,4539,25230,27083,25466,26360,32055,39543,13183,36242,2196,42269,15958,18381,10963
1742	2269,141744,140103,25367,14656,14324,5832,10930,31236,5366,34977,25298,15768,14693,20092,2637,44263,24049,40408,38003
43907	1804,12506,5720,25860,4341,39913,138502,10965,4457,27846,3242,5006,22820,136806,37083,19780,6916,25738,21625,25189
26253	36462,29413,46342,39578,4024,40688,16572,41016,143120,43603,7644,41698,17219,25097,5771,3897,1605,30813,44507,141630
14451	31042,39044,6988,23635,8532,140120,47057,33031,15189,140201,13685,29885,5964,29780,25861,141354,8293,15230,15846,4244
34050	21357,134008,23212,20350,2358,35918,4457,8355,2074,21083,5296,45050,27846,7044,15958,45678,16917,36790,19540,38283
11150	36326,37607,32003,6409,13726,4417,12774,4652,25964,31303,46027,36364,139870,140092,4419,29537,21382,7810,24434,18900
11085	8343,22043,40544,33195,140201,14211,5773,1694,8532,30720,45232,36790,140717,31042,38659,141269,13968,141626,138872,38043
10987	45224,22701,45127,38358,46337,2664,23658,16479,19868,39634,19809,41498,30874,45984,37440,34054,8478,34942,7532,46112
11403	11050,35188,10617,35228,47820,38316,36104,19227,12220,25067,34718,29029,18358,5374,36859,4362,37934,33008,12920,46378
4491	46008,35387,139363,44288,19711,8329,17680,8343,16501,4576,27896,41538,1752,141626,3952,13994,3008,18342,10837,4024
143120	17276,39578,29736,25466,8368,43317,43149,10963,34255,37792,36462,32055,44507,14013,43514,27083,26253,41024,15709,13183
22418	40313,22602,14957,23635,31447,39044,3242,44206,13568,26753,40639,23734,36466,30024,25189,36467,40092,35683,7755,26385
38000	46027,42269,28341,1629,41368,21382,18900,143113,140518,15958,1771,36159,12774,14179,39952,10893,139870,19506,29075,42007
4831	12159,18992,4244,40570,137775,143119,14165,38874,37083,44964,13015,15846,20209,1768,37092,46367,28377,37198,45815,43514
33522	38358,28077,140352,37906,19809,5374,14397,140063,2754,18748,29804,24099,36859,23488,43710,19273,23986,5695,31486,36104
2232	20774,17612,16515,15745,8329,44818,27896,45279,32406,13444,13933,18221,13447,26609,7953,132492,2465,27484,13223,133367
1804	43907,21625,5720,19780,25189,25860,12506,25738,10965,138502,141460,6916,45815,40621,3242,39913,13682,40454,19151,5006
24492	37083,2505,28459,15214,33746,8100,22999,10965,23635,26175,19224,38874,44434,141888,13994,21201,20209,29885,8235,12159
40346	40570,30309,20415,16734,28377,29925,37198,11845,13015,3897,27842,141494,40456,7568,136007,8369,39246,25233,39578,33315
14948	36364,45678,37756,2337,4419,5655,39952,7810,12449,20224,2664,18900,24117,6791,39936,13183,32055,42007,43234,13939
15957	5773,38043,1585,46337,40544,7532,22043,22650,33195,26220,13309,7964,18992,40570,20539,140717,3404,39936,4024,13968
36237	37440,43710,19273,36859,20435,18289,14376,38316,24099,39928,25067,5374,19227,16953,40584,12890,40784,4362,34958,140410
14013	23804,24117,17276,143120,10600,26360,32055,39173,15709,25466,21089,4539,2196,10963,43514,8368,12080,27083,29075,13183
2074	20350,2358,36790,45050,39936,5773,18251,140905,37374,32003,23212,37285,12449,18827,15958,2879,42007,139870,138874,21382
33031	13685,3517,14451,29780,3850,15189,31042,28403,8293,15846,6988,136806,47057,141354,20614,8100,29885,23635,15230,7755
36859	43710,37440,24099,19273,25067,20435,37906,5695,5374,38316,38358,4429,47820,36237,140352,11403,138605,43717,31486,12755
40544	13968,14168,5773,1585,132545,13309,33195,38043,3404,16572,29621,18342,34306,11338,3952,5296,2879,22043,41698,7072
29075	27083,4539,140518,24117,39173,8368,10963,2196,32913,25466,46571,29736,13183,39543,32055,143120,31310,17276,21089,18381
46342	4024,26253,16572,44288,41698,33195,3897,38043,141630,26220,1605,41016,4576,141626,39578,7964,5771,29621,17219,23830
5841	4250,141626,45888,40119,24049,14179,18251,2196,141630,14491,24013,40688,38542,1990,141785,7612,28902,19869,26718,140092
45232	45127,22043,36336,8343,1585,31984,30720,7540,133367,16501,41975,32765,3952,22171,7532,2254,11085,13968,132492,26609
140120	6988,141354,23635,37327,3463,35683,141888,5964,14451,15189,8090,15230,39634,32375,25861,15846,47057,41444,44287,38512
2196	25466,26360,21089,29075,24117,8368,43514,27083,14013,31310,140518,10963,4419,17276,39173,23804,1629,4539,15958,34255
24645	24434,2317,15263,22521,24049,140092,1905,16734,29925,24992,27054,15768,7810,141494,40456,2337,33872,33315,35495,8369
45678	2664,140905,14948,32055,20224,6791,39936,23212,46354,140112,20350,37756,24117,34054,15958,10600,36242,13183,39173,12449
25860	1950,40621,138502,4244,3242,37083,43907,7150,12159,45815,25189,35683,37092,7926,32682,5006,5720,27846,1804,4831
2664	20224,32055,37756,16756,12449,11454,5655,13939,15709,13183,29736,138874,12213,30309,1782,44964,13015,10963,37198,34255
12661	3463,18364,17369,20630,44287,46258,39634,38512,37327,1898,140120,6728,45540,141888,141354,8235,17179,23189,43486,2397
1585	22043,20539,34306,13968,7540,38043,41975,40544,35168,41698,45575,30813,13309,13015,40570,12213,26220,5773,33195,22171
45984	20539,37374,35228,25067,34942,4921,19273,22043,11403,140063,23212,28077,1700,46112,1585,39936,138872,36859,30720,45050
35918	35461,16917,1771,7044,5296,21778,1629,39231,13958,14798,23212,140518,38467,1639,46571,39173,36242,43140,10963,26360
6870	31022,33162,18976,35950,44853,12755,41764,40748,33266,47820,27671,34958,42138,20435,27703,11353,13888,15570,141338,15462
14324	40408,41374,43207,23925,5366,1742,5832,141744,2269,140103,14656,10930,3898,45941,3765,40059,25367,44263,24992,13223
7733	13682,25738,36467,23734,25189,40092,1804,18756,3242,141460,1950,36466,40621,19780,45815,14429,21625,16982,25860,23606
27415	25321,25281,7597,35391,25097,46331,7953,132492,45548,7865,21820,30874,5126,41016,28041,29736,11454,7644,43149,44507
7540	35168,34306,45279,22171,31984,26609,41498,26773,46367,41975,132489,19862,38043,1585,136007,41698,2465,46450,18221,2254
7072	26627,18251,23830,2496,42503,14179,133198,37298,5540,138874,1732,17500,30695,143124,34656,13776,15828,45927,32846,28902
22999	141888,2505,15214,18985,7150,19224,37327,24492,8235,19770,26175,8090,44434,35683,41444,37083,20630,1881,23635,3463
34958	20435,44853,12755,31022,47820,40584,38316,141338,16953,6870,15462,40748,4362,19273,35188,12124,15570,35228,4183,35950
14656	5366,44263,140103,2269,25367,1742,34977,31236,141744,3765,40408,14324,25298,5832,41374,33872,2667,10930,43207,132448
42007	2337,36159,18900,15958,7810,39952,6791,25230,24434,4419,19806,1629,43234,2879,39173,36242,27083,42269,141630,14179
25914	41024,15777,35391,43149,7865,18743,44507,1605,39231,21375,43317,42988,21778,41622,5126,135379,2254,23830,10963,132492
26915	43250,27582,39711,12890,140410,22701,45224,40784,18607,45127,11353,4921,32765,31486,28077,19868,10612,19809,29582,24065
13776	34782,31303,42503,4877,2019,37285,24434,38542,7072,138874,11702,33349,15768,6409,2317,20843,22521,30730,15828,5253
1971	29804,43710,138428,37906,24099,19273,140352,45713,12124,2754,40584,13585,36795,18289,36859,31486,43717,4183,36237,20435
18992	40570,8267,20415,13015,15424,28377,20209,37198,37234,40346,7568,34306,1585,44964,30309,38874,23076,27842,13994,38539
25042	15479,29029,41521,6505,27005,34277,6744,12220,10617,18358,7780,3570,16200,37934,47820,24065,35188,12920,19702,30471
14211	46112,30720,4742,30695,2879,24434,141630,2317,18251,14179,23830,141269,38542,42007,15958,29621,7072,22521,8343,30813
37285	15828,13776,138874,30730,13939,19096,41024,34782,43149,8173,10963,42345,12449,34255,27083,23830,13183,37302,19204,1782
29413	40688,26253,1605,43603,21375,1752,16572,15777,143120,29621,11014,32846,41622,23830,43317,1732,39578,36462,28061,18743
7865	132492,44818,41016,26773,30874,7953,25914,46367,5126,133367,16501,25321,4576,44507,31984,132489,25281,21820,35391,22171
23804	14013,10600,15709,13309,24117,143120,10963,26360,132545,17276,31175,39173,45548,7597,37792,12080,21089,21301,32055,25466
39952	4419,36159,18900,4652,29209,42007,36364,43234,39543,139870,2337,41368,30730,140518,46027,12774,32003,6409,20843,4417
28041	16756,30457,4235,45548,31175,35391,26590,21820,45323,25321,16443,7597,38467,29736,43514,143120,15709,39173,11338,10963
2505	19224,44434,24492,22999,27846,37083,7150,15214,33746,10965,141888,18985,4831,45815,38187,37092,21357,4244,138502,21201
12080	15709,143120,23804,14013,34255,7964,21301,30813,2254,26220,11454,39578,32055,141269,132545,13309,38043,4024,141630,10963
40456	29925,16734,40346,1905,28377,38539,20415,141494,40570,30309,21608,25233,7568,44104,33315,12711,24645,8369,39246,4729
30730	2019,20843,31303,14796,139870,37285,34782,25193,45422,8173,19869,13776,42345,39952,29209,10893,6409,19096,32003,43140
139372	133979,16953,38316,12124,20435,4362,19273,40584,43717,12226,11403,34958,33008,36818,14376,11050,36859,15462,47820,35188
4362	38316,20435,16953,139372,40584,11403,34958,35188,12124,15462,11050,47820,12920,33008,19227,36818,36859,141338,19273,28348
